session,block,query,config,kind,round,series,planning_ms,execution_ms,serialization_ms,planning_hit,planning_memory_kb,shared_hit,shared_read,shared_dirtied,temp_written,io_read_ms,top_rows,top_plan_rows,scan_plan_rows,scan_actual_rows,rows_removed_filter,rows_removed_recheck,exact_heap_blocks,lossy_heap_blocks,indexes_used,config_index,index_used,plan_shape,rows_ok,jit
2,K2,K2,J-4,measured,8,K2@J-4,0.039,0.297,,0,14,104,0,0,0,,100,100,5000,100,0,0,0,0,jsonb_geog_gist_idx,jsonb_geog_gist_idx,True,Limit [Index Scan using jsonb_geog_gist_idx],True,False
2,K2,K2,Y-0,measured,8,K2@Y-0,0.031,2.697,,0,13,39,0,0,0,,100,100,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on flat_geog]],True,False
2,K2,K2,Y-1,measured,8,K2@Y-1,0.036,0.235,,0,14,100,0,0,0,,100,100,5000,100,0,0,0,0,flat_geog_gist_idx,flat_geog_gist_idx,True,Limit [Index Scan using flat_geog_gist_idx],True,False
2,K2,K2,Y-2,measured,8,K2@Y-2,0.034,2.92,,0,13,39,0,0,0,,100,100,5000,5000,0,0,0,0,,flat_geog_spgist_idx,False,Limit [Sort [Seq Scan on flat_geog_spgist]],True,False
2,K2,K2,J-0y,measured,9,K2@J-0y,0.039,28.052,,0,17,981,0,0,0,,100,100,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on jsonb_doc]],True,False
2,K2,K2,Y-2,measured,9,K2@Y-2,0.048,3.319,,0,13,39,0,0,0,,100,100,5000,5000,0,0,0,0,,flat_geog_spgist_idx,False,Limit [Sort [Seq Scan on flat_geog_spgist]],True,False
2,K2,K2,Y-1,measured,9,K2@Y-1,0.042,0.258,,0,14,100,0,0,0,,100,100,5000,100,0,0,0,0,flat_geog_gist_idx,flat_geog_gist_idx,True,Limit [Index Scan using flat_geog_gist_idx],True,False
2,K2,K2,Y-0,measured,9,K2@Y-0,0.036,2.899,,0,13,39,0,0,0,,100,100,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on flat_geog]],True,False
2,K2,K2,J-4,measured,9,K2@J-4,0.038,0.297,,0,14,104,0,0,0,,100,100,5000,100,0,0,0,0,jsonb_geog_gist_idx,jsonb_geog_gist_idx,True,Limit [Index Scan using jsonb_geog_gist_idx],True,False
2,K2,K2,J-4c,measured,9,K2@J-4c,0.045,5.333,,0,13,879,0,0,0,,100,100,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on jsonb_geog]],True,False
2,K2,K2,J-2,measured,9,K2@J-2,0.054,1.247,,0,25,103,0,0,0,,100,100,5000,100,0,0,0,0,jsonb_doc_expr_geog_gist_idx,jsonb_doc_expr_geog_gist_idx,True,Limit [Index Scan using jsonb_doc_expr_geog_gist_idx],True,False
2,K2,K2,J-4c,measured,10,K2@J-4c,0.043,5.707,,0,13,879,0,0,0,,100,100,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on jsonb_geog]],True,False
2,K2,K2,J-4,measured,10,K2@J-4,0.043,0.333,,0,14,104,0,0,0,,100,100,5000,100,0,0,0,0,jsonb_geog_gist_idx,jsonb_geog_gist_idx,True,Limit [Index Scan using jsonb_geog_gist_idx],True,False
2,K2,K2,Y-0,measured,10,K2@Y-0,0.034,3.057,,0,13,39,0,0,0,,100,100,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on flat_geog]],True,False
2,K2,K2,Y-1,measured,10,K2@Y-1,0.039,0.267,,0,14,100,0,0,0,,100,100,5000,100,0,0,0,0,flat_geog_gist_idx,flat_geog_gist_idx,True,Limit [Index Scan using flat_geog_gist_idx],True,False
2,K2,K2,Y-2,measured,10,K2@Y-2,0.037,3.018,,0,13,39,0,0,0,,100,100,5000,5000,0,0,0,0,,flat_geog_spgist_idx,False,Limit [Sort [Seq Scan on flat_geog_spgist]],True,False
2,K2,K2,J-0y,measured,10,K2@J-0y,0.042,28.305,,0,17,981,0,0,0,,100,100,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on jsonb_doc]],True,False
2,K2,K2,J-2,measured,10,K2@J-2,0.081,1.467,,0,25,103,0,0,0,,100,100,5000,100,0,0,0,0,jsonb_doc_expr_geog_gist_idx,jsonb_doc_expr_geog_gist_idx,True,Limit [Index Scan using jsonb_doc_expr_geog_gist_idx],True,False
2,K2,K2,J-4c,measured,11,K2@J-4c,0.039,3.762,,0,13,879,0,0,0,,100,100,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on jsonb_geog]],True,False
2,K2,K2,J-2,measured,11,K2@J-2,0.052,1.566,,0,25,103,0,0,0,,100,100,5000,100,0,0,0,0,jsonb_doc_expr_geog_gist_idx,jsonb_doc_expr_geog_gist_idx,True,Limit [Index Scan using jsonb_doc_expr_geog_gist_idx],True,False
2,K2,K2,J-0y,measured,11,K2@J-0y,0.046,27.157,,0,17,981,0,0,0,,100,100,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on jsonb_doc]],True,False
2,K2,K2,Y-2,measured,11,K2@Y-2,0.06,3.187,,0,13,39,0,0,0,,100,100,5000,5000,0,0,0,0,,flat_geog_spgist_idx,False,Limit [Sort [Seq Scan on flat_geog_spgist]],True,False
2,K2,K2,Y-1,measured,11,K2@Y-1,0.042,0.256,,0,14,100,0,0,0,,100,100,5000,100,0,0,0,0,flat_geog_gist_idx,flat_geog_gist_idx,True,Limit [Index Scan using flat_geog_gist_idx],True,False
2,K2,K2,Y-0,measured,11,K2@Y-0,0.035,2.892,,0,13,39,0,0,0,,100,100,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on flat_geog]],True,False
2,K2,K2,J-4,measured,11,K2@J-4,0.038,0.3,,0,14,104,0,0,0,,100,100,5000,100,0,0,0,0,jsonb_geog_gist_idx,jsonb_geog_gist_idx,True,Limit [Index Scan using jsonb_geog_gist_idx],True,False
2,K2,K2,Y-0,measured,12,K2@Y-0,0.033,2.918,,0,13,39,0,0,0,,100,100,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on flat_geog]],True,False
2,K2,K2,Y-1,measured,12,K2@Y-1,0.034,0.224,,0,14,100,0,0,0,,100,100,5000,100,0,0,0,0,flat_geog_gist_idx,flat_geog_gist_idx,True,Limit [Index Scan using flat_geog_gist_idx],True,False
2,K2,K2,Y-2,measured,12,K2@Y-2,0.032,2.784,,0,13,39,0,0,0,,100,100,5000,5000,0,0,0,0,,flat_geog_spgist_idx,False,Limit [Sort [Seq Scan on flat_geog_spgist]],True,False
2,K2,K2,J-0y,measured,12,K2@J-0y,0.039,27.343,,0,17,981,0,0,0,,100,100,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on jsonb_doc]],True,False
2,K2,K2,J-2,measured,12,K2@J-2,0.07,1.473,,0,25,103,0,0,0,,100,100,5000,100,0,0,0,0,jsonb_doc_expr_geog_gist_idx,jsonb_doc_expr_geog_gist_idx,True,Limit [Index Scan using jsonb_doc_expr_geog_gist_idx],True,False
2,K2,K2,J-4c,measured,12,K2@J-4c,0.04,3.837,,0,13,879,0,0,0,,100,100,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on jsonb_geog]],True,False
2,K2,K2,J-4,measured,12,K2@J-4,0.04,0.3,,0,14,104,0,0,0,,100,100,5000,100,0,0,0,0,jsonb_geog_gist_idx,jsonb_geog_gist_idx,True,Limit [Index Scan using jsonb_geog_gist_idx],True,False
2,K2,K2,Y-0,measured,13,K2@Y-0,0.032,2.88,,0,13,39,0,0,0,,100,100,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on flat_geog]],True,False
2,K2,K2,J-4,measured,13,K2@J-4,0.037,0.295,,0,14,104,0,0,0,,100,100,5000,100,0,0,0,0,jsonb_geog_gist_idx,jsonb_geog_gist_idx,True,Limit [Index Scan using jsonb_geog_gist_idx],True,False
2,K2,K2,J-4c,measured,13,K2@J-4c,0.032,3.716,,0,13,879,0,0,0,,100,100,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on jsonb_geog]],True,False
2,K2,K2,J-2,measured,13,K2@J-2,0.058,1.369,,0,25,103,0,0,0,,100,100,5000,100,0,0,0,0,jsonb_doc_expr_geog_gist_idx,jsonb_doc_expr_geog_gist_idx,True,Limit [Index Scan using jsonb_doc_expr_geog_gist_idx],True,False
2,K2,K2,J-0y,measured,13,K2@J-0y,0.045,29.309,,0,17,981,0,0,0,,100,100,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on jsonb_doc]],True,False
2,K2,K2,Y-2,measured,13,K2@Y-2,0.051,3.336,,0,13,39,0,0,0,,100,100,5000,5000,0,0,0,0,,flat_geog_spgist_idx,False,Limit [Sort [Seq Scan on flat_geog_spgist]],True,False
2,K2,K2,Y-1,measured,13,K2@Y-1,0.043,0.261,,0,14,100,0,0,0,,100,100,5000,100,0,0,0,0,flat_geog_gist_idx,flat_geog_gist_idx,True,Limit [Index Scan using flat_geog_gist_idx],True,False
2,K2,K2,Y-2,measured,14,K2@Y-2,0.085,3.094,,0,13,39,0,0,0,,100,100,5000,5000,0,0,0,0,,flat_geog_spgist_idx,False,Limit [Sort [Seq Scan on flat_geog_spgist]],True,False
2,K2,K2,J-0y,measured,14,K2@J-0y,0.053,25.955,,0,17,981,0,0,0,,100,100,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on jsonb_doc]],True,False
2,K2,K2,J-2,measured,14,K2@J-2,0.073,1.418,,0,25,103,0,0,0,,100,100,5000,100,0,0,0,0,jsonb_doc_expr_geog_gist_idx,jsonb_doc_expr_geog_gist_idx,True,Limit [Index Scan using jsonb_doc_expr_geog_gist_idx],True,False
2,K2,K2,J-4c,measured,14,K2@J-4c,0.04,3.989,,0,13,879,0,0,0,,100,100,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on jsonb_geog]],True,False
2,K2,K2,J-4,measured,14,K2@J-4,0.045,0.343,,0,14,104,0,0,0,,100,100,5000,100,0,0,0,0,jsonb_geog_gist_idx,jsonb_geog_gist_idx,True,Limit [Index Scan using jsonb_geog_gist_idx],True,False
2,K2,K2,Y-0,measured,14,K2@Y-0,0.039,3.052,,0,13,39,0,0,0,,100,100,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on flat_geog]],True,False
2,K2,K2,Y-1,measured,14,K2@Y-1,0.038,0.254,,0,14,100,0,0,0,,100,100,5000,100,0,0,0,0,flat_geog_gist_idx,flat_geog_gist_idx,True,Limit [Index Scan using flat_geog_gist_idx],True,False
2,K2,K2,Y-2,measured,15,K2@Y-2,0.036,2.771,,0,13,39,0,0,0,,100,100,5000,5000,0,0,0,0,,flat_geog_spgist_idx,False,Limit [Sort [Seq Scan on flat_geog_spgist]],True,False
2,K2,K2,Y-1,measured,15,K2@Y-1,0.036,0.237,,0,14,100,0,0,0,,100,100,5000,100,0,0,0,0,flat_geog_gist_idx,flat_geog_gist_idx,True,Limit [Index Scan using flat_geog_gist_idx],True,False
2,K2,K2,Y-0,measured,15,K2@Y-0,0.031,2.96,,0,13,39,0,0,0,,100,100,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on flat_geog]],True,False
2,K2,K2,J-4,measured,15,K2@J-4,0.044,0.328,,0,14,104,0,0,0,,100,100,5000,100,0,0,0,0,jsonb_geog_gist_idx,jsonb_geog_gist_idx,True,Limit [Index Scan using jsonb_geog_gist_idx],True,False
2,K2,K2,J-4c,measured,15,K2@J-4c,0.036,3.753,,0,13,879,0,0,0,,100,100,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on jsonb_geog]],True,False
2,K2,K2,J-2,measured,15,K2@J-2,0.063,1.325,,0,25,103,0,0,0,,100,100,5000,100,0,0,0,0,jsonb_doc_expr_geog_gist_idx,jsonb_doc_expr_geog_gist_idx,True,Limit [Index Scan using jsonb_doc_expr_geog_gist_idx],True,False
2,K2,K2,J-0y,measured,15,K2@J-0y,0.067,35.93,,0,17,981,0,0,0,,100,100,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on jsonb_doc]],True,False
2,K2,K2,Y-0,detail,1,K2@Y-0,0.055,3.047,0.006,0,13,39,0,0,0,,100,100,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on flat_geog]],True,False
2,K2,K2,Y-1,detail,1,K2@Y-1,0.042,0.257,0.007,0,14,100,0,0,0,,100,100,5000,100,0,0,0,0,flat_geog_gist_idx,flat_geog_gist_idx,True,Limit [Index Scan using flat_geog_gist_idx],True,False
2,K2,K2,Y-2,detail,1,K2@Y-2,0.04,3.002,0.007,0,13,39,0,0,0,,100,100,5000,5000,0,0,0,0,,flat_geog_spgist_idx,False,Limit [Sort [Seq Scan on flat_geog_spgist]],True,False
2,K2,K2,J-0y,detail,1,K2@J-0y,0.048,27.307,0.008,0,17,981,0,0,0,,100,100,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on jsonb_doc]],True,False
2,K2,K2,J-2,detail,1,K2@J-2,0.065,1.467,0.014,0,25,103,0,0,0,,100,100,5000,100,0,0,0,0,jsonb_doc_expr_geog_gist_idx,jsonb_doc_expr_geog_gist_idx,True,Limit [Index Scan using jsonb_doc_expr_geog_gist_idx],True,False
2,K2,K2,J-4c,detail,1,K2@J-4c,0.041,4.28,0.008,0,13,879,0,0,0,,100,100,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on jsonb_geog]],True,False
2,K2,K2,J-4,detail,1,K2@J-4,0.05,0.369,0.011,0,14,104,0,0,0,,100,100,5000,100,0,0,0,0,jsonb_geog_gist_idx,jsonb_geog_gist_idx,True,Limit [Index Scan using jsonb_geog_gist_idx],True,False
2,K2,K2,Y-0,forced,1,K2@Y-0,0.04,3.439,0.007,0,13,39,0,0,0,,100,100,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on flat_geog]],True,False
2,K2,K2,Y-1,forced,1,K2@Y-1,0.048,0.295,0.008,0,13,100,0,0,0,,100,100,5000,100,0,0,0,0,flat_geog_gist_idx,flat_geog_gist_idx,True,Limit [Index Scan using flat_geog_gist_idx],True,False
2,K2,K2,Y-2,forced,1,K2@Y-2,0.046,3.479,0.008,0,13,39,0,0,0,,100,100,5000,5000,0,0,0,0,,flat_geog_spgist_idx,False,Limit [Sort [Seq Scan on flat_geog_spgist]],True,False
2,K2,K2,J-0y,forced,1,K2@J-0y,0.051,34.11,0.01,0,17,981,0,0,0,,100,100,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on jsonb_doc]],True,False
2,K2,K2,J-2,forced,1,K2@J-2,0.087,1.514,0.015,0,24,103,0,0,0,,100,100,5000,100,0,0,0,0,jsonb_doc_expr_geog_gist_idx,jsonb_doc_expr_geog_gist_idx,True,Limit [Index Scan using jsonb_doc_expr_geog_gist_idx],True,False
2,K2,K2,J-4c,forced,1,K2@J-4c,0.043,3.974,0.007,0,13,879,0,0,0,,100,100,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on jsonb_geog]],True,False
2,K2,K2,J-4,forced,1,K2@J-4,0.041,0.325,0.008,0,13,104,0,0,0,,100,100,5000,100,0,0,0,0,jsonb_geog_gist_idx,jsonb_geog_gist_idx,True,Limit [Index Scan using jsonb_geog_gist_idx],True,False
2,K3,K3,G-0,warmup,1,K3@G-0,0.035,1.442,,0,12,39,0,0,0,,10,10,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on flat_geom]],True,False
2,K3,K3,G-1,warmup,1,K3@G-1,0.042,0.064,,0,13,13,0,0,0,,10,10,5000,10,0,0,0,0,flat_geom_gist_idx,flat_geom_gist_idx,True,Limit [Index Scan using flat_geom_gist_idx],True,False
2,K3,K3,G-2,warmup,1,K3@G-2,0.052,1.501,,2,13,39,0,0,0,,10,10,5000,5000,0,0,0,0,,flat_geom_spgist_idx,False,Limit [Sort [Seq Scan on flat_geom_spgist]],True,False
2,K3,K3,G-3,warmup,1,K3@G-3,0.041,1.523,,0,13,39,0,0,0,,10,10,5000,5000,0,0,0,0,,flat_geom_brin_idx,False,Limit [Sort [Seq Scan on flat_geom_brin]],True,False
2,K3,K3,J-0g,warmup,1,K3@J-0g,0.045,26.696,,0,16,981,0,0,0,,10,10,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on jsonb_doc]],True,False
2,K3,K3,J-1,warmup,1,K3@J-1,0.08,0.173,,0,24,13,0,0,0,,10,10,5000,10,0,0,0,0,jsonb_doc_expr_geom_gist_idx,jsonb_doc_expr_geom_gist_idx,True,Limit [Index Scan using jsonb_doc_expr_geom_gist_idx],True,False
2,K3,K3,J-3c,warmup,1,K3@J-3c,0.037,2.444,,0,12,879,0,0,0,,10,10,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on jsonb_geom]],True,False
2,K3,K3,J-3,warmup,1,K3@J-3,0.043,0.071,,0,13,13,0,0,0,,10,10,5000,10,0,0,0,0,jsonb_geom_gist_idx,jsonb_geom_gist_idx,True,Limit [Index Scan using jsonb_geom_gist_idx],True,False
2,K3,K3,G-0,warmup,2,K3@G-0,0.036,1.734,,0,12,39,0,0,0,,10,10,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on flat_geom]],True,False
2,K3,K3,J-3,warmup,2,K3@J-3,0.04,0.066,,0,13,13,0,0,0,,10,10,5000,10,0,0,0,0,jsonb_geom_gist_idx,jsonb_geom_gist_idx,True,Limit [Index Scan using jsonb_geom_gist_idx],True,False
2,K3,K3,J-3c,warmup,2,K3@J-3c,0.041,2.409,,0,12,879,0,0,0,,10,10,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on jsonb_geom]],True,False
2,K3,K3,J-1,warmup,2,K3@J-1,0.078,0.16,,0,24,13,0,0,0,,10,10,5000,10,0,0,0,0,jsonb_doc_expr_geom_gist_idx,jsonb_doc_expr_geom_gist_idx,True,Limit [Index Scan using jsonb_doc_expr_geom_gist_idx],True,False
2,K3,K3,J-0g,warmup,2,K3@J-0g,0.044,24.856,,0,16,981,0,0,0,,10,10,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on jsonb_doc]],True,False
2,K3,K3,G-3,warmup,2,K3@G-3,0.045,1.604,,0,13,39,0,0,0,,10,10,5000,5000,0,0,0,0,,flat_geom_brin_idx,False,Limit [Sort [Seq Scan on flat_geom_brin]],True,False
2,K3,K3,G-2,warmup,2,K3@G-2,0.044,1.668,,0,13,39,0,0,0,,10,10,5000,5000,0,0,0,0,,flat_geom_spgist_idx,False,Limit [Sort [Seq Scan on flat_geom_spgist]],True,False
2,K3,K3,G-1,warmup,2,K3@G-1,0.049,0.072,,0,13,13,0,0,0,,10,10,5000,10,0,0,0,0,flat_geom_gist_idx,flat_geom_gist_idx,True,Limit [Index Scan using flat_geom_gist_idx],True,False
2,K3,K3,G-2,warmup,3,K3@G-2,0.043,1.685,,0,13,39,0,0,0,,10,10,5000,5000,0,0,0,0,,flat_geom_spgist_idx,False,Limit [Sort [Seq Scan on flat_geom_spgist]],True,False
2,K3,K3,G-3,warmup,3,K3@G-3,0.043,1.653,,0,13,39,0,0,0,,10,10,5000,5000,0,0,0,0,,flat_geom_brin_idx,False,Limit [Sort [Seq Scan on flat_geom_brin]],True,False
2,K3,K3,J-0g,warmup,3,K3@J-0g,0.049,26.977,,0,16,981,0,0,0,,10,10,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on jsonb_doc]],True,False
2,K3,K3,J-1,warmup,3,K3@J-1,0.073,0.172,,0,24,13,0,0,0,,10,10,5000,10,0,0,0,0,jsonb_doc_expr_geom_gist_idx,jsonb_doc_expr_geom_gist_idx,True,Limit [Index Scan using jsonb_doc_expr_geom_gist_idx],True,False
2,K3,K3,J-3c,warmup,3,K3@J-3c,0.04,2.382,,0,12,879,0,0,0,,10,10,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on jsonb_geom]],True,False
2,K3,K3,J-3,warmup,3,K3@J-3,0.047,0.072,,0,13,13,0,0,0,,10,10,5000,10,0,0,0,0,jsonb_geom_gist_idx,jsonb_geom_gist_idx,True,Limit [Index Scan using jsonb_geom_gist_idx],True,False
2,K3,K3,G-0,warmup,3,K3@G-0,0.036,1.475,,0,12,39,0,0,0,,10,10,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on flat_geom]],True,False
2,K3,K3,G-1,warmup,3,K3@G-1,0.056,0.104,,0,13,13,0,0,0,,10,10,5000,10,0,0,0,0,flat_geom_gist_idx,flat_geom_gist_idx,True,Limit [Index Scan using flat_geom_gist_idx],True,False
2,K3,K3,G-2,measured,1,K3@G-2,0.038,1.414,,0,13,39,0,0,0,,10,10,5000,5000,0,0,0,0,,flat_geom_spgist_idx,False,Limit [Sort [Seq Scan on flat_geom_spgist]],True,False
2,K3,K3,G-1,measured,1,K3@G-1,0.048,0.099,,0,13,13,0,0,0,,10,10,5000,10,0,0,0,0,flat_geom_gist_idx,flat_geom_gist_idx,True,Limit [Index Scan using flat_geom_gist_idx],True,False
2,K3,K3,G-0,measured,1,K3@G-0,0.032,1.461,,0,12,39,0,0,0,,10,10,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on flat_geom]],True,False
2,K3,K3,J-3,measured,1,K3@J-3,0.051,0.108,,0,13,13,0,0,0,,10,10,5000,10,0,0,0,0,jsonb_geom_gist_idx,jsonb_geom_gist_idx,True,Limit [Index Scan using jsonb_geom_gist_idx],True,False
2,K3,K3,J-3c,measured,1,K3@J-3c,0.035,2.178,,0,12,879,0,0,0,,10,10,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on jsonb_geom]],True,False
2,K3,K3,J-1,measured,1,K3@J-1,0.056,0.153,,0,24,13,0,0,0,,10,10,5000,10,0,0,0,0,jsonb_doc_expr_geom_gist_idx,jsonb_doc_expr_geom_gist_idx,True,Limit [Index Scan using jsonb_doc_expr_geom_gist_idx],True,False
2,K3,K3,J-0g,measured,1,K3@J-0g,0.044,26.074,,0,16,981,0,0,0,,10,10,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on jsonb_doc]],True,False
2,K3,K3,G-3,measured,1,K3@G-3,0.045,1.655,,0,13,39,0,0,0,,10,10,5000,5000,0,0,0,0,,flat_geom_brin_idx,False,Limit [Sort [Seq Scan on flat_geom_brin]],True,False
2,K3,K3,J-0g,measured,2,K3@J-0g,0.057,27.652,,0,16,981,0,0,0,,10,10,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on jsonb_doc]],True,False
2,K3,K3,J-1,measured,2,K3@J-1,0.067,0.169,,0,24,13,0,0,0,,10,10,5000,10,0,0,0,0,jsonb_doc_expr_geom_gist_idx,jsonb_doc_expr_geom_gist_idx,True,Limit [Index Scan using jsonb_doc_expr_geom_gist_idx],True,False
2,K3,K3,J-3c,measured,2,K3@J-3c,0.04,2.332,,0,12,879,0,0,0,,10,10,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on jsonb_geom]],True,False
2,K3,K3,J-3,measured,2,K3@J-3,0.042,0.065,,0,13,13,0,0,0,,10,10,5000,10,0,0,0,0,jsonb_geom_gist_idx,jsonb_geom_gist_idx,True,Limit [Index Scan using jsonb_geom_gist_idx],True,False
2,K3,K3,G-0,measured,2,K3@G-0,0.036,1.499,,0,12,39,0,0,0,,10,10,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on flat_geom]],True,False
2,K3,K3,G-1,measured,2,K3@G-1,0.041,0.061,,0,13,13,0,0,0,,10,10,5000,10,0,0,0,0,flat_geom_gist_idx,flat_geom_gist_idx,True,Limit [Index Scan using flat_geom_gist_idx],True,False
2,K3,K3,G-2,measured,2,K3@G-2,0.04,1.444,,0,13,39,0,0,0,,10,10,5000,5000,0,0,0,0,,flat_geom_spgist_idx,False,Limit [Sort [Seq Scan on flat_geom_spgist]],True,False
2,K3,K3,G-3,measured,2,K3@G-3,0.035,1.457,,0,13,39,0,0,0,,10,10,5000,5000,0,0,0,0,,flat_geom_brin_idx,False,Limit [Sort [Seq Scan on flat_geom_brin]],True,False
2,K3,K3,J-0g,measured,3,K3@J-0g,0.042,24.649,,0,16,981,0,0,0,,10,10,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on jsonb_doc]],True,False
2,K3,K3,G-3,measured,3,K3@G-3,0.042,1.599,,0,13,39,0,0,0,,10,10,5000,5000,0,0,0,0,,flat_geom_brin_idx,False,Limit [Sort [Seq Scan on flat_geom_brin]],True,False
2,K3,K3,G-2,measured,3,K3@G-2,0.043,1.701,,0,13,39,0,0,0,,10,10,5000,5000,0,0,0,0,,flat_geom_spgist_idx,False,Limit [Sort [Seq Scan on flat_geom_spgist]],True,False
2,K3,K3,G-1,measured,3,K3@G-1,0.046,0.071,,0,13,13,0,0,0,,10,10,5000,10,0,0,0,0,flat_geom_gist_idx,flat_geom_gist_idx,True,Limit [Index Scan using flat_geom_gist_idx],True,False
2,K3,K3,G-0,measured,3,K3@G-0,0.04,1.841,,0,12,39,0,0,0,,10,10,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on flat_geom]],True,False
2,K3,K3,J-3,measured,3,K3@J-3,0.046,0.071,,0,13,13,0,0,0,,10,10,5000,10,0,0,0,0,jsonb_geom_gist_idx,jsonb_geom_gist_idx,True,Limit [Index Scan using jsonb_geom_gist_idx],True,False
2,K3,K3,J-3c,measured,3,K3@J-3c,0.04,2.351,,0,12,879,0,0,0,,10,10,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on jsonb_geom]],True,False
2,K3,K3,J-1,measured,3,K3@J-1,0.059,0.162,,0,24,13,0,0,0,,10,10,5000,10,0,0,0,0,jsonb_doc_expr_geom_gist_idx,jsonb_doc_expr_geom_gist_idx,True,Limit [Index Scan using jsonb_doc_expr_geom_gist_idx],True,False
2,K3,K3,J-3c,measured,4,K3@J-3c,0.033,2.17,,0,12,879,0,0,0,,10,10,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on jsonb_geom]],True,False
2,K3,K3,J-3,measured,4,K3@J-3,0.039,0.065,,0,13,13,0,0,0,,10,10,5000,10,0,0,0,0,jsonb_geom_gist_idx,jsonb_geom_gist_idx,True,Limit [Index Scan using jsonb_geom_gist_idx],True,False
2,K3,K3,G-0,measured,4,K3@G-0,0.034,1.639,,0,12,39,0,0,0,,10,10,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on flat_geom]],True,False
2,K3,K3,G-1,measured,4,K3@G-1,0.039,0.062,,0,13,13,0,0,0,,10,10,5000,10,0,0,0,0,flat_geom_gist_idx,flat_geom_gist_idx,True,Limit [Index Scan using flat_geom_gist_idx],True,False
2,K3,K3,G-2,measured,4,K3@G-2,0.036,1.638,,0,13,39,0,0,0,,10,10,5000,5000,0,0,0,0,,flat_geom_spgist_idx,False,Limit [Sort [Seq Scan on flat_geom_spgist]],True,False
2,K3,K3,G-3,measured,4,K3@G-3,0.036,1.706,,0,13,39,0,0,0,,10,10,5000,5000,0,0,0,0,,flat_geom_brin_idx,False,Limit [Sort [Seq Scan on flat_geom_brin]],True,False
2,K3,K3,J-0g,measured,4,K3@J-0g,0.045,25.036,,0,16,981,0,0,0,,10,10,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on jsonb_doc]],True,False
2,K3,K3,J-1,measured,4,K3@J-1,0.08,0.168,,0,24,13,0,0,0,,10,10,5000,10,0,0,0,0,jsonb_doc_expr_geom_gist_idx,jsonb_doc_expr_geom_gist_idx,True,Limit [Index Scan using jsonb_doc_expr_geom_gist_idx],True,False
2,K3,K3,J-3c,measured,5,K3@J-3c,0.037,2.405,,0,12,879,0,0,0,,10,10,5000,5000,0,0,0,0,,,False,Limit [Sort [Seq Scan on jsonb_geom]],True,False
