phase,mode,batch,query,type,round,planning_ms,execution_ms,serialization_ms,output_kb,top_node,plan_shape,top_plan_rows,top_actual_rows,scan_plan_rows,scan_actual_rows,scan_rows_removed_by_filter,shared_hit_blocks,shared_read_blocks,temp_written_blocks,io_read_ms,serialization_shared_hit_blocks,planning_shared_hit_blocks,planning_memory_used_kb,jit,settings,kind,indexes_used,exact_heap_blocks,lossy_heap_blocks,rows_removed_by_index_recheck
I-0,default,2,Q09,jsonb,6,0.026,10.118,,15,Seq Scan,Seq Scan on T,25,1528,25,1528,3472,981,0,0,,0,0,9,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,Q09,json,6,0.025,73.388,,15,Seq Scan,Seq Scan on T,25,1528,25,1528,3472,1250,0,0,,0,0,9,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,Q09,json,7,0.043,52.441,,15,Seq Scan,Seq Scan on T,25,1528,25,1528,3472,1250,0,0,,0,0,9,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,Q09,jsonb,7,0.041,10.35,,15,Seq Scan,Seq Scan on T,25,1528,25,1528,3472,981,0,0,,0,0,9,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,Q09,jsonb,8,0.024,11.277,,15,Seq Scan,Seq Scan on T,25,1528,25,1528,3472,981,0,0,,0,0,9,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,Q09,json,8,0.034,55.208,,15,Seq Scan,Seq Scan on T,25,1528,25,1528,3472,1250,0,0,,0,0,9,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,Q09,json,9,0.031,70.284,,15,Seq Scan,Seq Scan on T,25,1528,25,1528,3472,1250,0,0,,0,0,9,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,Q09,jsonb,9,0.045,11.846,,15,Seq Scan,Seq Scan on T,25,1528,25,1528,3472,981,0,0,,0,0,9,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,Q09,jsonb,10,0.031,10.245,,15,Seq Scan,Seq Scan on T,25,1528,25,1528,3472,981,0,0,,0,0,9,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,Q09,json,10,0.026,54.578,,15,Seq Scan,Seq Scan on T,25,1528,25,1528,3472,1250,0,0,,0,0,9,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,Q09,json,11,0.036,53.285,,15,Seq Scan,Seq Scan on T,25,1528,25,1528,3472,1250,0,0,,0,0,9,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,Q09,jsonb,11,0.026,10.479,,15,Seq Scan,Seq Scan on T,25,1528,25,1528,3472,981,0,0,,0,0,9,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,Q09,jsonb,12,0.024,11.733,,15,Seq Scan,Seq Scan on T,25,1528,25,1528,3472,981,0,0,,0,0,9,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,Q09,json,12,0.037,58.25,,15,Seq Scan,Seq Scan on T,25,1528,25,1528,3472,1250,0,0,,0,0,9,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,Q09,json,13,0.036,55.29,,15,Seq Scan,Seq Scan on T,25,1528,25,1528,3472,1250,0,0,,0,0,9,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,Q09,jsonb,13,0.034,10.647,,15,Seq Scan,Seq Scan on T,25,1528,25,1528,3472,981,0,0,,0,0,9,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,Q09,jsonb,14,0.025,9.948,,15,Seq Scan,Seq Scan on T,25,1528,25,1528,3472,981,0,0,,0,0,9,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,Q09,json,14,0.025,51.971,,15,Seq Scan,Seq Scan on T,25,1528,25,1528,3472,1250,0,0,,0,0,9,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,Q09,json,15,0.038,57.725,,15,Seq Scan,Seq Scan on T,25,1528,25,1528,3472,1250,0,0,,0,0,9,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,Q09,jsonb,15,0.046,10.84,,15,Seq Scan,Seq Scan on T,25,1528,25,1528,3472,981,0,0,,0,0,9,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,Q09,json,1,0.025,64.904,0.149,15,Seq Scan,Seq Scan on T,25,1528,25,1528,3472,1250,0,0,,0,0,9,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",detail,-,,,
I-0,default,2,Q09,jsonb,1,0.041,10.381,0.092,15,Seq Scan,Seq Scan on T,25,1528,25,1528,3472,981,0,0,,0,0,9,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",detail,-,,,
I-0,default,2,C1,jsonb,1,0.027,10.529,,1,Seq Scan,Seq Scan on T,50,12,50,12,4988,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,-,,,
I-0,default,2,C1,jsonb,2,0.025,9.814,,1,Seq Scan,Seq Scan on T,50,12,50,12,4988,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,-,,,
I-0,default,2,C1,jsonb,3,0.021,10.044,,1,Seq Scan,Seq Scan on T,50,12,50,12,4988,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,-,,,
I-0,default,2,C1,jsonb,1,0.024,10.202,,1,Seq Scan,Seq Scan on T,50,12,50,12,4988,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1,jsonb,2,0.021,9.625,,1,Seq Scan,Seq Scan on T,50,12,50,12,4988,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1,jsonb,3,0.021,9.827,,1,Seq Scan,Seq Scan on T,50,12,50,12,4988,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1,jsonb,4,0.024,10.047,,1,Seq Scan,Seq Scan on T,50,12,50,12,4988,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1,jsonb,5,0.022,10.276,,1,Seq Scan,Seq Scan on T,50,12,50,12,4988,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1,jsonb,6,0.028,11.396,,1,Seq Scan,Seq Scan on T,50,12,50,12,4988,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1,jsonb,7,0.03,11.161,,1,Seq Scan,Seq Scan on T,50,12,50,12,4988,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1,jsonb,8,0.027,13.183,,1,Seq Scan,Seq Scan on T,50,12,50,12,4988,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1,jsonb,9,0.044,11.795,,1,Seq Scan,Seq Scan on T,50,12,50,12,4988,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1,jsonb,10,0.028,10.651,,1,Seq Scan,Seq Scan on T,50,12,50,12,4988,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1,jsonb,11,0.044,11.47,,1,Seq Scan,Seq Scan on T,50,12,50,12,4988,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1,jsonb,12,0.038,16.627,,1,Seq Scan,Seq Scan on T,50,12,50,12,4988,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1,jsonb,13,0.038,10.839,,1,Seq Scan,Seq Scan on T,50,12,50,12,4988,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1,jsonb,14,0.023,11.418,,1,Seq Scan,Seq Scan on T,50,12,50,12,4988,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1,jsonb,15,0.028,12.412,,1,Seq Scan,Seq Scan on T,50,12,50,12,4988,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1,jsonb,1,0.028,11.775,0.002,1,Seq Scan,Seq Scan on T,50,12,50,12,4988,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",detail,-,,,
I-0,default,2,C1b,jsonb,1,0.026,12.439,,1,Seq Scan,Seq Scan on T,50,30,50,30,4970,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,-,,,
I-0,default,2,C1b,jsonb,2,0.032,13.303,,1,Seq Scan,Seq Scan on T,50,30,50,30,4970,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,-,,,
I-0,default,2,C1b,jsonb,3,0.037,13.483,,1,Seq Scan,Seq Scan on T,50,30,50,30,4970,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,-,,,
I-0,default,2,C1b,jsonb,1,0.025,11.82,,1,Seq Scan,Seq Scan on T,50,30,50,30,4970,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1b,jsonb,2,0.026,11.396,,1,Seq Scan,Seq Scan on T,50,30,50,30,4970,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1b,jsonb,3,0.022,11.702,,1,Seq Scan,Seq Scan on T,50,30,50,30,4970,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1b,jsonb,4,0.025,11.697,,1,Seq Scan,Seq Scan on T,50,30,50,30,4970,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1b,jsonb,5,0.044,10.969,,1,Seq Scan,Seq Scan on T,50,30,50,30,4970,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1b,jsonb,6,0.066,11.115,,1,Seq Scan,Seq Scan on T,50,30,50,30,4970,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1b,jsonb,7,0.023,11.012,,1,Seq Scan,Seq Scan on T,50,30,50,30,4970,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1b,jsonb,8,0.023,11.532,,1,Seq Scan,Seq Scan on T,50,30,50,30,4970,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1b,jsonb,9,0.026,12.375,,1,Seq Scan,Seq Scan on T,50,30,50,30,4970,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1b,jsonb,10,0.043,11.698,,1,Seq Scan,Seq Scan on T,50,30,50,30,4970,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1b,jsonb,11,0.025,11.473,,1,Seq Scan,Seq Scan on T,50,30,50,30,4970,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1b,jsonb,12,0.023,10.774,,1,Seq Scan,Seq Scan on T,50,30,50,30,4970,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1b,jsonb,13,0.024,10.688,,1,Seq Scan,Seq Scan on T,50,30,50,30,4970,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1b,jsonb,14,0.023,10.785,,1,Seq Scan,Seq Scan on T,50,30,50,30,4970,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1b,jsonb,15,0.04,11.27,,1,Seq Scan,Seq Scan on T,50,30,50,30,4970,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1b,jsonb,1,0.037,11.149,0.003,1,Seq Scan,Seq Scan on T,50,30,50,30,4970,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",detail,-,,,
I-0,default,2,C1c,jsonb,1,0.026,11.451,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,-,,,
I-0,default,2,C1c,jsonb,2,0.022,10.683,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,-,,,
I-0,default,2,C1c,jsonb,3,0.025,10.553,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,-,,,
I-0,default,2,C1c,jsonb,1,0.022,11.139,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1c,jsonb,2,0.034,10.947,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1c,jsonb,3,0.05,13.489,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1c,jsonb,4,0.035,11.315,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1c,jsonb,5,0.022,10.458,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1c,jsonb,6,0.024,11.664,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1c,jsonb,7,0.027,10.587,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1c,jsonb,8,0.022,12.314,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1c,jsonb,9,0.031,11.335,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1c,jsonb,10,0.022,10.396,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1c,jsonb,11,0.025,10.475,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1c,jsonb,12,0.022,10.506,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1c,jsonb,13,0.025,10.289,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1c,jsonb,14,0.022,11.897,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1c,jsonb,15,0.033,12.524,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1c,jsonb,1,0.032,11.509,0.002,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",detail,-,,,
I-0,default,2,C1d,jsonb,1,0.03,11.59,,3,Seq Scan,Seq Scan on T,50,225,50,225,4775,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,-,,,
I-0,default,2,C1d,jsonb,2,0.023,11.449,,3,Seq Scan,Seq Scan on T,50,225,50,225,4775,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,-,,,
I-0,default,2,C1d,jsonb,3,0.024,11.001,,3,Seq Scan,Seq Scan on T,50,225,50,225,4775,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,-,,,
I-0,default,2,C1d,jsonb,1,0.025,11.004,,3,Seq Scan,Seq Scan on T,50,225,50,225,4775,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1d,jsonb,2,0.023,11.134,,3,Seq Scan,Seq Scan on T,50,225,50,225,4775,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1d,jsonb,3,0.026,11.043,,3,Seq Scan,Seq Scan on T,50,225,50,225,4775,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1d,jsonb,4,0.023,10.773,,3,Seq Scan,Seq Scan on T,50,225,50,225,4775,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1d,jsonb,5,0.022,10.685,,3,Seq Scan,Seq Scan on T,50,225,50,225,4775,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1d,jsonb,6,0.022,12.422,,3,Seq Scan,Seq Scan on T,50,225,50,225,4775,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1d,jsonb,7,0.028,12.042,,3,Seq Scan,Seq Scan on T,50,225,50,225,4775,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1d,jsonb,8,0.027,11.83,,3,Seq Scan,Seq Scan on T,50,225,50,225,4775,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1d,jsonb,9,0.032,11.831,,3,Seq Scan,Seq Scan on T,50,225,50,225,4775,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1d,jsonb,10,0.022,10.951,,3,Seq Scan,Seq Scan on T,50,225,50,225,4775,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1d,jsonb,11,0.024,10.689,,3,Seq Scan,Seq Scan on T,50,225,50,225,4775,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1d,jsonb,12,0.022,10.948,,3,Seq Scan,Seq Scan on T,50,225,50,225,4775,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1d,jsonb,13,0.025,10.926,,3,Seq Scan,Seq Scan on T,50,225,50,225,4775,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1d,jsonb,14,0.024,11.078,,3,Seq Scan,Seq Scan on T,50,225,50,225,4775,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1d,jsonb,15,0.025,12.139,,3,Seq Scan,Seq Scan on T,50,225,50,225,4775,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C1d,jsonb,1,0.034,12.184,0.018,3,Seq Scan,Seq Scan on T,50,225,50,225,4775,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",detail,-,,,
I-0,default,2,C2,jsonb,1,0.032,11.3,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,-,,,
I-0,default,2,C2,jsonb,2,0.027,10.574,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,-,,,
I-0,default,2,C2,jsonb,3,0.054,11.044,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,-,,,
I-0,default,2,C2,jsonb,1,0.027,10.038,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C2,jsonb,2,0.022,10.593,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C2,jsonb,3,0.032,9.982,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C2,jsonb,4,0.023,10.136,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C2,jsonb,5,0.027,9.796,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C2,jsonb,6,0.023,9.767,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C2,jsonb,7,0.025,9.896,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C2,jsonb,8,0.023,10.825,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C2,jsonb,9,0.028,9.823,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C2,jsonb,10,0.022,9.864,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C2,jsonb,11,0.025,10.245,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C2,jsonb,12,0.029,10.403,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C2,jsonb,13,0.024,10.045,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C2,jsonb,14,0.023,9.673,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C2,jsonb,15,0.022,9.618,,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,2,C2,jsonb,1,0.024,12.105,0.003,1,Seq Scan,Seq Scan on T,50,3,50,3,4997,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",detail,-,,,
I-0,default,2,C3,jsonb,1,0.034,11.596,,1,Seq Scan,Seq Scan on T,50,30,50,30,4970,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,-,,,
I-0,default,2,C3,jsonb,2,0.024,11.191,,1,Seq Scan,Seq Scan on T,50,30,50,30,4970,981,0,0,,0,0,8,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,-,,,
